Order_ID,Order_Date,Region,City,Product_Category,Product_Name,Sales,Cost,Profit,Discount,Customer_Satisfaction,Delivery_Days,Customer_Age,Customer_Segment
ORD01707,2025-12-13,West,Ibadan,Office Supplies,Office Supplies Item 7,553.61,376.45,156.28,6.3,3.9,5.4,34,Consumer
ORD01708,2025-03-26,South,Port Harcourt,Furniture,Furniture Item 6,1412.06,1242.61,55.99,13.4,3.5,8.1,22,Consumer
ORD01709,2025-07-27,South,Port Harcourt,Electronics,Electronics Item 5,1321.16,951.24,182.81,23.6,3.5,4.9,44,Small Business
ORD01710,2025-08-27,North,Kaduna,Office Supplies,Office Supplies Item 5,359.85,244.7,99.39,7.3,4.1,4.5,47,Consumer
ORD01711,2025-06-11,North,Kaduna,Furniture,Furniture Item 11,1053.73,927.28,93.89,5.1,4.4,3.3,45,Consumer
ORD01712,2025-07-06,South,Uyo,Electronics,Electronics Item 6,1184.12,852.57,196.83,19.0,2.6,7.3,31,Corporate
ORD01713,2025-07-15,East,Owerri,Office Supplies,Office Supplies Item 9,512.87,348.75,135.94,9.2,4.6,1.0,25,Consumer
ORD01714,2025-12-28,West,Lagos,Furniture,Furniture Item 11,1819.65,1601.29,77.97,12.9,4.7,3.2,63,Corporate
ORD01715,2025-02-27,East,Owerri,Furniture,Furniture Item 4,980.34,862.7,36.69,13.8,4.6,3.9,49,Consumer
ORD01716,2025-10-29,South,Port Harcourt,Electronics,Electronics Item 12,1160.52,835.57,187.37,19.8,3.7,7.6,31,Small Business
ORD01717,2025-08-21,West,Lagos,Furniture,Furniture Item 11,1856.17,1633.43,157.5,5.9,4.0,4.2,45,Corporate
ORD01718,2025-07-18,West,Lagos,Office Supplies,Office Supplies Item 6,280.41,190.68,66.43,13.8,4.4,7.2,51,Consumer
ORD01719,2025-02-05,South,Port Harcourt,Office Supplies,Office Supplies Item 7,410.28,278.99,78.0,21.6,2.9,8.2,50,Small Business
ORD01720,2025-07-24,South,Port Harcourt,Office Supplies,Office Supplies Item 5,481.68,327.54,95.8,20.2,3.9,8.6,30,Consumer
ORD01721,2025-06-22,South,Port Harcourt,Office Supplies,Office Supplies Item 11,426.36,289.92,85.53,19.9,3.2,8.8,64,Corporate
ORD01722,2025-08-12,North,Kano,Electronics,Electronics Item 11,1278.57,920.57,245.09,14.7,3.7,4.1,33,Small Business
ORD01723,2025-01-25,South,Port Harcourt,Electronics,Electronics Item 10,574.34,413.52,64.14,28.1,3.9,5.8,29,Consumer
ORD01724,2025-05-02,West,Ibadan,Office Supplies,Office Supplies Item 4,354.04,240.75,83.78,13.9,4.3,2.0,47,Consumer
ORD01725,2025-09-20,North,Kano,Office Supplies,Office Supplies Item 13,568.51,386.59,141.49,11.9,3.5,4.4,57,Corporate
ORD01726,2025-03-18,South,Port Harcourt,Office Supplies,Office Supplies Item 7,311.87,212.07,62.06,20.2,3.9,7.9,54,Consumer
ORD01727,2025-06-29,South,Uyo,Electronics,Electronics Item 13,1136.19,818.06,160.95,23.1,3.0,4.5,57,Small Business
ORD01728,2025-09-26,South,Uyo,Electronics,Electronics Item 9,1443.27,1039.15,223.72,20.8,3.3,5.4,51,Consumer
ORD01729,2025-04-08,East,Owerri,Office Supplies,Office Supplies Item 4,403.09,274.1,99.49,12.2,4.6,4.5,63,Consumer
ORD01730,2025-06-09,North,Kano,Electronics,Electronics Item 14,776.11,558.8,154.05,13.6,4.1,4.5,60,Consumer
ORD01731,2025-09-29,West,Lagos,Electronics,Electronics Item 9,918.21,661.11,180.15,14.0,4.8,5.0,30,Corporate
ORD01732,2025-08-21,South,Uyo,Electronics,Electronics Item 1,1622.12,1167.93,235.41,22.5,3.6,7.7,30,Small Business
ORD01733,2025-11-20,East,Enugu,Electronics,Electronics Item 5,1280.8,922.17,247.44,14.5,3.8,2.0,19,Small Business
ORD01734,2025-09-18,West,Lagos,Electronics,Electronics Item 3,869.66,626.16,193.57,9.6,4.6,3.2,48,Corporate
ORD01735,2025-12-29,North,Kano,Office Supplies,Office Supplies Item 12,697.55,474.33,175.67,11.4,4.2,4.6,42,Consumer
ORD01736,2025-08-11,South,Uyo,Furniture,Furniture Item 1,1700.19,1496.16,53.91,14.7,3.4,7.5,60,Consumer
ORD01737,2025-08-14,North,Kano,Furniture,Furniture Item 13,1144.98,1007.59,85.34,7.6,4.7,5.6,46,Consumer
ORD01738,2025-11-04,West,Ibadan,Furniture,Furniture Item 3,1662.8,1463.27,137.19,6.2,4.1,4.3,23,Corporate
ORD01739,2025-04-28,North,Kaduna,Electronics,Electronics Item 7,1376.05,990.76,299.66,10.4,4.0,3.2,33,Small Business
ORD01740,2025-04-12,South,Uyo,Electronics,Electronics Item 8,1135.54,817.59,150.91,24.5,3.8,8.8,47,Consumer
ORD01741,2025-02-25,South,Uyo,Office Supplies,Office Supplies Item 12,184.51,125.47,39.3,17.8,3.3,8.8,35,Consumer
ORD01742,2025-05-04,North,Kaduna,Furniture,Furniture Item 5,1977.46,1740.16,118.69,10.0,5.0,3.5,23,Consumer
ORD01743,2025-11-05,East,Enugu,Electronics,Electronics Item 9,1119.46,806.01,226.31,13.0,3.9,2.1,39,Consumer
ORD01744,2025-06-25,South,Port Harcourt,Furniture,Furniture Item 8,1802.21,1585.95,16.73,18.5,2.7,5.8,25,Corporate
ORD01745,2025-03-28,North,Kano,Office Supplies,Office Supplies Item 9,459.68,312.58,128.95,6.6,4.2,4.1,63,Consumer
ORD01746,2025-02-21,South,Port Harcourt,Electronics,Electronics Item 6,790.07,568.85,137.41,17.7,3.6,5.6,43,Corporate
ORD01747,2025-09-20,West,Ibadan,Furniture,Furniture Item 11,1605.72,1413.04,62.59,13.5,4.4,4.4,46,Small Business
ORD01748,2025-02-18,South,Uyo,Electronics,Electronics Item 7,596.32,429.35,110.78,15.7,3.5,4.2,48,Consumer
ORD01749,2025-07-05,North,Kano,Electronics,Electronics Item 14,1339.75,964.62,274.73,12.5,4.4,4.5,38,Small Business
ORD01750,2025-10-08,East,Enugu,Furniture,Furniture Item 6,1664.77,1465.0,125.09,7.5,4.7,4.7,48,Corporate
ORD01751,2025-04-10,West,Ibadan,Office Supplies,Office Supplies Item 6,405.34,275.63,104.39,10.4,4.6,4.7,23,Consumer
ORD01752,2025-08-17,South,Port Harcourt,Furniture,Furniture Item 4,1444.79,1271.41,-49.82,25.7,3.0,10.7,30,Consumer
ORD01753,2025-11-19,South,Uyo,Office Supplies,Office Supplies Item 4,513.89,349.45,102.03,20.2,2.7,7.3,33,Consumer
ORD01754,2025-11-11,North,Kano,Office Supplies,Office Supplies Item 13,633.65,430.88,170.19,8.6,4.8,4.6,44,Consumer
ORD01755,2025-12-05,North,Kaduna,Electronics,Electronics Item 2,1419.01,1021.68,275.27,14.3,4.5,5.1,18,Consumer
ORD01756,2025-04-17,East,Enugu,Furniture,Furniture Item 8,1841.28,1620.32,72.05,13.5,4.4,2.6,19,Corporate
ORD01757,2025-11-27,East,Enugu,Office Supplies,Office Supplies Item 2,442.98,301.22,112.42,11.0,4.3,4.7,60,Small Business
ORD01758,2025-04-09,North,Kano,Electronics,Electronics Item 14,986.09,709.98,199.14,13.0,4.1,3.7,45,Corporate
ORD01759,2025-11-17,North,Kano,Office Supplies,Office Supplies Item 8,355.92,242.02,99.11,6.9,4.0,2.7,44,Consumer
ORD01760,2025-07-20,South,Uyo,Electronics,Electronics Item 9,842.65,606.71,155.01,16.0,2.9,5.0,43,Consumer
ORD01761,2025-01-02,North,Kano,Furniture,Furniture Item 12,1317.56,1159.46,53.7,13.2,4.5,5.1,34,Consumer
ORD01762,2025-04-12,North,Kano,Electronics,Electronics Item 4,843.07,607.01,160.62,14.9,3.9,2.7,62,Consumer
ORD01763,2025-03-07,South,Port Harcourt,Office Supplies,Office Supplies Item 6,451.46,306.99,79.61,23.9,3.9,7.7,43,Consumer
ORD01764,2025-10-05,West,Lagos,Office Supplies,Office Supplies Item 12,512.23,348.32,131.58,10.5,4.0,3.2,53,Consumer
ORD01765,2025-04-02,West,Lagos,Furniture,Furniture Item 9,1426.01,1254.89,48.92,14.3,3.9,2.6,61,Corporate
ORD01766,2025-03-20,South,Uyo,Office Supplies,Office Supplies Item 1,376.2,255.82,59.97,26.8,2.5,5.8,44,Consumer
ORD01767,2025-12-03,West,Lagos,Office Supplies,Office Supplies Item 7,469.98,319.59,108.18,15.0,4.5,4.0,49,Consumer
ORD01768,2025-12-11,East,Enugu,Furniture,Furniture Item 2,2036.52,1792.14,106.18,11.3,4.5,3.1,36,Consumer
ORD01769,2025-11-19,South,Uyo,Office Supplies,Office Supplies Item 3,489.3,332.73,120.85,12.2,2.9,9.5,49,Consumer
ORD01770,2025-12-14,North,Kano,Electronics,Electronics Item 2,1272.12,915.93,309.83,6.1,4.3,3.6,58,Consumer
ORD01771,2025-04-15,West,Ibadan,Electronics,Electronics Item 2,998.37,718.82,245.95,5.6,4.2,7.0,58,Consumer
ORD01772,2025-02-08,West,Lagos,Office Supplies,Office Supplies Item 11,317.81,216.11,91.33,5.4,4.8,4.5,34,Corporate
ORD01773,2025-09-10,West,Lagos,Electronics,Electronics Item 8,1173.55,844.96,262.55,9.4,4.8,4.8,45,Small Business
ORD01774,2025-08-28,South,Uyo,Furniture,Furniture Item 3,1857.56,1634.65,36.91,16.7,3.5,7.2,45,Consumer
ORD01775,2025-04-04,South,Port Harcourt,Office Supplies,Office Supplies Item 13,509.09,346.18,78.65,27.6,3.5,4.7,40,Consumer
ORD01776,2025-09-17,West,Ibadan,Office Supplies,Office Supplies Item 10,290.69,197.67,77.16,9.1,5.0,5.3,18,Small Business
ORD01777,2025-07-12,North,Kano,Office Supplies,Office Supplies Item 9,464.23,315.67,117.84,11.0,4.5,6.7,53,Corporate
ORD01778,2025-10-10,South,Uyo,Furniture,Furniture Item 11,1897.75,1670.02,-30.61,22.7,3.9,5.3,59,Corporate
ORD01779,2025-10-30,West,Ibadan,Furniture,Furniture Item 12,1353.62,1191.18,65.35,12.0,4.1,4.5,46,Corporate
ORD01780,2025-03-14,West,Ibadan,Furniture,Furniture Item 5,1358.57,1195.54,48.46,14.1,4.2,4.5,40,Consumer
ORD01781,2025-07-16,West,Lagos,Office Supplies,Office Supplies Item 10,567.78,386.09,161.84,5.8,3.7,4.5,50,Small Business
ORD01782,2025-12-31,North,Kano,Furniture,Furniture Item 11,2067.13,1819.07,65.33,14.7,4.3,4.0,35,Corporate
ORD01783,2025-06-25,East,Owerri,Electronics,Electronics Item 9,763.28,549.56,166.75,10.3,3.3,6.0,60,Consumer
ORD01784,2025-05-18,West,Lagos,Furniture,Furniture Item 3,1961.38,1726.01,61.47,14.8,3.9,4.2,19,Consumer
ORD01785,2025-06-08,West,Ibadan,Office Supplies,Office Supplies Item 9,522.82,355.52,121.12,14.7,3.6,4.3,59,Consumer
ORD01786,2025-09-06,West,Lagos,Electronics,Electronics Item 8,1112.09,800.71,237.44,11.1,4.7,5.7,24,Corporate
ORD01787,2025-09-11,East,Owerri,Office Supplies,Office Supplies Item 1,467.85,318.14,131.57,6.5,4.0,1.1,32,Corporate
ORD01788,2025-03-24,North,Kaduna,Electronics,Electronics Item 7,1108.88,798.39,256.63,8.1,3.6,1.8,44,Corporate
ORD01789,2025-01-23,East,Owerri,Office Supplies,Office Supplies Item 12,454.89,309.32,114.95,11.2,4.4,3.5,41,Consumer
ORD01790,2025-01-22,West,Lagos,Office Supplies,Office Supplies Item 14,507.07,344.8,124.59,12.4,4.0,5.2,36,Consumer
ORD01791,2025-01-11,West,Ibadan,Office Supplies,Office Supplies Item 8,295.45,200.91,71.63,12.9,3.6,2.8,55,Consumer
ORD01792,2025-03-30,South,Uyo,Office Supplies,Office Supplies Item 14,482.14,327.85,102.98,17.7,3.2,8.1,35,Small Business
ORD01793,2025-05-19,West,Ibadan,Office Supplies,Office Supplies Item 7,273.37,185.89,70.55,10.3,4.2,5.1,30,Small Business
ORD01794,2025-03-15,North,Kaduna,Electronics,Electronics Item 1,912.19,656.78,209.66,8.4,4.1,4.3,35,Consumer
ORD01795,2025-05-05,East,Owerri,Office Supplies,Office Supplies Item 8,397.36,270.21,95.34,13.3,4.5,2.1,19,Small Business
ORD01796,2025-03-30,North,Kaduna,Furniture,Furniture Item 4,1681.82,1480.0,120.77,8.0,4.2,4.4,25,Small Business
ORD01797,2025-02-04,East,Owerri,Office Supplies,Office Supplies Item 12,494.75,336.43,120.86,12.6,4.2,3.9,20,Consumer
ORD01798,2025-09-29,West,Lagos,Office Supplies,Office Supplies Item 4,287.76,195.68,81.23,6.3,4.3,4.0,33,Consumer
ORD01799,2025-08-18,South,Port Harcourt,Electronics,Electronics Item 11,1164.47,838.42,172.02,22.0,3.5,7.7,51,Consumer
ORD01800,2025-07-08,West,Ibadan,Furniture,Furniture Item 8,1239.35,1090.63,39.45,14.7,4.2,3.2,40,Consumer
ORD01801,2025-08-27,North,Kano,Electronics,Electronics Item 7,1127.75,811.98,266.18,7.3,4.4,3.1,44,Corporate
ORD01802,2025-07-17,South,Uyo,Furniture,Furniture Item 7,1521.33,1338.77,-65.91,27.2,3.6,6.9,23,Corporate
ORD01803,2025-07-05,South,Uyo,Furniture,Furniture Item 7,2290.15,2015.33,64.37,15.3,3.1,6.9,63,Corporate
ORD01804,2025-05-19,West,Lagos,Furniture,Furniture Item 8,1473.82,1296.96,68.06,12.3,4.1,3.2,31,Small Business
ORD01805,2025-03-05,North,Kano,Office Supplies,Office Supplies Item 8,564.63,383.95,151.91,8.5,4.2,4.9,47,Consumer
ORD01806,2025-08-25,North,Kaduna,Office Supplies,Office Supplies Item 13,508.11,345.51,134.64,9.2,3.8,4.9,53,Consumer
ORD01807,2025-01-24,West,Ibadan,Office Supplies,Office Supplies Item 8,311.26,211.66,75.17,13.1,4.6,2.0,44,Consumer
ORD01808,2025-02-02,North,Kano,Furniture,Furniture Item 8,2219.42,1953.09,84.59,13.6,3.9,4.3,55,Consumer
ORD01809,2025-02-27,South,Port Harcourt,Electronics,Electronics Item 1,720.22,518.56,120.06,18.9,2.9,5.3,41,Corporate
ORD01810,2025-08-15,East,Owerri,Office Supplies,Office Supplies Item 5,510.97,347.46,121.68,13.6,4.8,3.7,31,Small Business
ORD01811,2025-03-07,South,Port Harcourt,Electronics,Electronics Item 2,1064.86,766.7,194.76,16.2,3.2,6.2,30,Corporate
ORD01812,2025-05-19,East,Owerri,Office Supplies,Office Supplies Item 4,420.92,286.23,114.12,8.1,4.8,3.7,45,Consumer
ORD01813,2025-11-12,West,Ibadan,Electronics,Electronics Item 13,1204.17,867.0,248.82,12.2,4.2,3.2,34,Corporate
ORD01814,2025-06-21,East,Enugu,Furniture,Furniture Item 2,1778.81,1565.35,153.21,5.6,4.0,1.0,40,Consumer
ORD01815,2025-11-06,South,Uyo,Electronics,Electronics Item 7,1427.1,1027.51,252.1,17.2,2.7,10.3,32,Consumer
ORD01816,2025-01-31,West,Lagos,Furniture,Furniture Item 2,1389.98,1223.18,101.02,7.9,3.9,3.5,53,Consumer
ORD01817,2025-06-11,North,Kaduna,Electronics,Electronics Item 11,1199.98,863.99,295.48,5.6,4.8,5.6,60,Corporate
ORD01818,2025-04-04,South,Uyo,Office Supplies,Office Supplies Item 10,481.6,327.49,90.5,22.0,3.0,7.3,58,Corporate
ORD01819,2025-11-10,North,Kano,Office Supplies,Office Supplies Item 4,649.11,441.39,161.73,11.8,3.7,6.3,21,Corporate
ORD01820,2025-07-12,East,Enugu,Furniture,Furniture Item 6,1160.05,1020.84,38.81,14.4,4.4,5.6,39,Consumer
ORD01821,2025-04-26,West,Ibadan,Electronics,Electronics Item 1,723.54,520.95,161.26,9.5,4.1,3.2,62,Small Business
ORD01822,2025-04-11,East,Enugu,Office Supplies,Office Supplies Item 13,516.1,350.94,134.48,9.9,4.3,3.3,44,Small Business
ORD01823,2025-01-15,West,Ibadan,Office Supplies,Office Supplies Item 8,440.98,299.87,103.46,14.2,3.8,2.7,55,Corporate
ORD01824,2025-10-20,South,Uyo,Office Supplies,Office Supplies Item 7,567.21,385.7,112.43,20.3,2.9,8.5,45,Small Business
ORD01825,2025-12-11,North,Kano,Furniture,Furniture Item 12,2168.2,1908.02,117.01,11.0,4.1,4.6,26,Consumer
ORD01826,2025-03-18,West,Lagos,Electronics,Electronics Item 13,729.64,525.34,167.05,8.5,4.0,4.5,56,Consumer
ORD01827,2025-02-23,East,Owerri,Furniture,Furniture Item 14,993.35,874.15,76.99,7.1,4.5,5.8,64,Corporate
ORD01828,2025-01-09,North,Kaduna,Electronics,Electronics Item 6,1035.44,745.51,251.22,6.2,4.1,3.7,22,Small Business
ORD01829,2025-12-11,South,Uyo,Office Supplies,Office Supplies Item 9,427.39,290.63,79.66,22.3,3.3,7.7,25,Consumer
ORD01830,2025-09-25,South,Port Harcourt,Office Supplies,Office Supplies Item 4,476.04,323.71,82.94,24.3,3.1,5.7,55,Small Business
ORD01831,2025-09-09,East,Enugu,Electronics,Electronics Item 11,1295.15,932.51,301.47,7.9,4.0,4.2,19,Consumer
ORD01832,2025-12-08,East,Enugu,Furniture,Furniture Item 13,1519.25,1336.94,48.68,14.7,3.5,6.2,24,Consumer
ORD01833,2025-09-21,South,Port Harcourt,Furniture,Furniture Item 13,1684.13,1482.04,-18.58,21.8,2.8,10.6,24,Consumer
ORD01834,2025-07-06,South,Uyo,Office Supplies,Office Supplies Item 13,547.88,372.56,112.74,19.0,2.5,4.8,41,Corporate
ORD01835,2025-02-20,East,Enugu,Furniture,Furniture Item 5,1561.21,1373.87,138.61,5.2,4.6,4.4,57,Consumer
ORD01836,2025-10-14,East,Enugu,Electronics,Electronics Item 10,1164.14,838.18,271.55,7.8,4.0,4.9,27,Corporate
ORD01837,2025-01-03,North,Kaduna,Office Supplies,Office Supplies Item 5,447.18,304.08,126.01,6.4,3.8,5.3,25,Consumer
ORD01838,2025-12-14,South,Port Harcourt,Furniture,Furniture Item 9,1956.86,1722.04,-23.85,22.0,2.7,6.0,60,Corporate
ORD01839,2025-07-13,North,Kaduna,Electronics,Electronics Item 2,1182.11,851.12,273.17,8.2,4.6,5.6,52,Consumer
ORD01840,2025-09-05,East,Enugu,Furniture,Furniture Item 4,1984.77,1746.6,72.59,13.9,4.3,2.4,35,Consumer
ORD01841,2025-12-24,North,Kaduna,Furniture,Furniture Item 10,2008.77,1767.72,123.05,9.8,4.1,3.0,45,Consumer
ORD01842,2025-05-09,South,Port Harcourt,Furniture,Furniture Item 3,908.1,799.12,-14.67,22.7,2.2,9.8,57,Small Business
ORD01843,2025-02-18,South,Port Harcourt,Electronics,Electronics Item 12,1013.8,729.94,170.96,18.6,2.9,5.5,58,Consumer
ORD01844,2025-05-24,East,Owerri,Electronics,Electronics Item 8,1157.85,833.65,247.02,11.1,4.5,3.8,24,Consumer
ORD01845,2025-02-02,West,Ibadan,Electronics,Electronics Item 5,453.24,326.34,87.22,14.6,4.2,2.1,45,Consumer
ORD01846,2025-08-01,North,Kaduna,Electronics,Electronics Item 12,1333.71,960.27,258.82,14.3,4.1,4.4,58,Consumer
ORD01847,2025-01-14,East,Owerri,Electronics,Electronics Item 6,985.83,709.8,245.58,5.1,4.1,3.9,29,Consumer
ORD01848,2025-04-04,North,Kano,Electronics,Electronics Item 10,1171.67,843.6,269.31,8.4,4.1,4.1,44,Small Business
ORD01849,2025-01-16,West,Ibadan,Electronics,Electronics Item 8,807.79,581.61,163.71,12.9,4.3,3.1,24,Corporate
ORD01850,2025-02-15,South,Port Harcourt,Office Supplies,Office Supplies Item 2,500.76,340.51,114.78,15.1,3.5,10.0,54,Small Business
ORD01851,2025-04-18,East,Enugu,Office Supplies,Office Supplies Item 2,413.4,281.11,118.94,5.4,4.7,5.1,52,Corporate
ORD01852,2025-02-23,West,Ibadan,Furniture,Furniture Item 3,2078.06,1828.69,167.72,6.5,3.9,4.3,46,Corporate
ORD01853,2025-07-16,West,Ibadan,Office Supplies,Office Supplies Item 8,418.61,284.66,114.14,7.9,4.4,3.3,29,Corporate
ORD01854,2025-10-16,North,Kaduna,Office Supplies,Office Supplies Item 6,629.59,428.12,176.92,6.5,4.5,4.0,31,Consumer
ORD01855,2025-10-25,South,Uyo,Furniture,Furniture Item 3,1960.51,1725.25,6.66,19.4,3.4,7.1,46,Consumer
ORD01856,2025-07-16,South,Port Harcourt,Office Supplies,Office Supplies Item 14,524.57,356.71,107.73,19.1,3.7,8.2,35,Consumer
ORD01857,2025-12-20,South,Port Harcourt,Furniture,Furniture Item 10,1967.67,1731.55,27.42,17.7,3.5,7.1,22,Consumer
ORD01858,2025-11-16,West,Lagos,Electronics,Electronics Item 8,1083.77,780.31,268.14,5.4,3.8,4.5,58,Corporate
ORD01859,2025-01-14,North,Kano,Electronics,Electronics Item 6,1232.41,887.33,298.92,6.2,4.1,5.2,38,Consumer
ORD01860,2025-11-28,West,Lagos,Furniture,Furniture Item 5,1979.9,1742.31,108.27,10.9,3.8,5.0,21,Consumer
ORD01861,2025-02-04,West,Lagos,Electronics,Electronics Item 10,601.74,433.25,122.88,12.6,4.5,4.0,28,Small Business
ORD01862,2025-06-17,South,Uyo,Office Supplies,Office Supplies Item 2,359.8,244.66,68.94,21.4,3.3,5.9,25,Small Business
ORD01863,2025-07-31,West,Lagos,Electronics,Electronics Item 5,891.52,641.89,171.12,14.7,4.6,5.9,38,Consumer
ORD01864,2025-02-09,North,Kano,Electronics,Electronics Item 9,697.95,502.52,173.67,5.2,3.7,4.9,30,Consumer
ORD01865,2025-12-13,West,Lagos,Electronics,Electronics Item 13,1147.2,825.98,281.81,5.7,5.0,4.7,41,Consumer
ORD01866,2025-09-09,North,Kaduna,Electronics,Electronics Item 4,1022.2,735.98,207.56,12.8,3.9,4.0,35,Corporate
ORD01867,2025-11-15,West,Ibadan,Furniture,Furniture Item 9,1916.6,1686.6,153.88,6.6,4.5,6.5,49,Corporate
ORD01868,2025-10-20,West,Ibadan,Electronics,Electronics Item 7,1159.61,834.92,260.48,9.2,4.6,3.2,64,Corporate
ORD01869,2025-09-30,South,Port Harcourt,Electronics,Electronics Item 3,713.78,513.92,128.26,16.7,3.2,8.8,20,Consumer
ORD01870,2025-11-23,North,Kaduna,Furniture,Furniture Item 14,1415.45,1245.6,58.93,13.1,4.0,3.5,36,Consumer
ORD01871,2025-10-27,North,Kaduna,Electronics,Electronics Item 4,1236.72,890.44,258.25,11.9,3.8,4.2,36,Consumer
ORD01872,2025-09-05,North,Kaduna,Electronics,Electronics Item 9,1274.87,917.91,313.73,5.7,4.1,4.2,40,Consumer
ORD01873,2025-03-07,South,Uyo,Electronics,Electronics Item 2,1035.7,745.71,206.55,13.4,2.9,9.4,57,Consumer
ORD01874,2025-02-21,North,Kaduna,Furniture,Furniture Item 11,822.05,723.41,32.54,13.4,4.1,4.5,25,Consumer
ORD01875,2025-02-14,South,Port Harcourt,Office Supplies,Office Supplies Item 13,475.36,323.25,92.68,20.8,3.1,7.9,60,Consumer
ORD01876,2025-03-26,East,Enugu,Electronics,Electronics Item 11,707.09,509.11,175.01,5.4,4.0,5.8,49,Consumer
ORD01877,2025-08-04,East,Owerri,Office Supplies,Office Supplies Item 2,355.14,241.49,98.53,7.1,4.2,2.3,63,Consumer
ORD01878,2025-03-15,West,Lagos,Electronics,Electronics Item 5,1079.83,777.48,208.16,14.5,4.1,2.7,26,Corporate
ORD01879,2025-12-12,South,Uyo,Office Supplies,Office Supplies Item 7,596.62,405.7,123.19,18.9,4.0,8.2,34,Small Business
ORD01880,2025-01-22,North,Kano,Electronics,Electronics Item 9,822.41,592.13,161.98,13.8,3.5,5.0,57,Consumer
ORD01881,2025-02-24,West,Lagos,Electronics,Electronics Item 10,1019.36,733.94,247.24,6.2,4.4,4.0,52,Consumer
ORD01882,2025-05-19,North,Kaduna,Furniture,Furniture Item 8,1504.02,1323.54,124.65,6.2,4.6,5.3,39,Consumer
ORD01883,2025-10-04,East,Enugu,Furniture,Furniture Item 10,2067.45,1819.35,184.85,5.1,4.5,3.2,58,Consumer
ORD01884,2025-03-24,North,Kano,Office Supplies,Office Supplies Item 3,492.24,334.73,133.58,8.1,4.0,2.8,31,Consumer
ORD01885,2025-10-15,South,Port Harcourt,Furniture,Furniture Item 4,1942.96,1709.81,11.72,19.0,2.6,6.9,50,Consumer
ORD01886,2025-02-01,West,Lagos,Furniture,Furniture Item 2,1520.82,1338.32,80.95,11.1,4.5,3.0,26,Consumer
ORD01887,2025-04-04,North,Kano,Office Supplies,Office Supplies Item 9,326.8,222.22,81.87,11.6,4.0,6.8,24,Small Business
ORD01888,2025-05-31,East,Owerri,Electronics,Electronics Item 14,1279.95,921.57,269.12,11.6,4.2,6.6,58,Consumer
ORD01889,2025-12-17,North,Kaduna,Furniture,Furniture Item 7,2619.71,2305.35,188.23,8.0,4.6,5.6,45,Consumer
ORD01890,2025-06-19,North,Kano,Electronics,Electronics Item 5,1136.64,818.38,233.13,12.5,5.0,5.5,43,Consumer
ORD01891,2025-03-31,South,Port Harcourt,Furniture,Furniture Item 3,775.38,682.33,-25.95,25.6,3.1,8.8,22,Consumer
ORD01892,2025-12-19,East,Owerri,Electronics,Electronics Item 4,839.74,604.61,166.13,13.7,4.1,4.3,39,Small Business
ORD01893,2025-06-06,South,Port Harcourt,Furniture,Furniture Item 9,1604.35,1411.83,46.69,15.1,3.4,5.7,47,Consumer
ORD01894,2025-08-10,West,Ibadan,Electronics,Electronics Item 13,1099.91,791.93,240.09,10.3,4.5,4.5,31,Consumer
ORD01895,2025-01-24,East,Owerri,Office Supplies,Office Supplies Item 3,411.78,280.01,99.89,12.9,4.2,2.8,43,Consumer
ORD01896,2025-10-03,South,Uyo,Office Supplies,Office Supplies Item 11,364.82,248.08,73.3,19.8,3.2,9.9,56,Corporate
ORD01897,2025-01-04,South,Uyo,Office Supplies,Office Supplies Item 2,427.54,290.73,67.81,26.9,3.3,5.3,57,Consumer
ORD01898,2025-02-01,East,Owerri,Electronics,Electronics Item 7,409.53,294.86,86.76,11.4,4.5,5.5,22,Corporate
ORD01899,2025-09-30,West,Ibadan,Office Supplies,Office Supplies Item 9,495.34,336.83,121.99,12.3,4.0,4.0,57,Corporate
ORD01900,2025-11-29,South,Uyo,Office Supplies,Office Supplies Item 6,513.99,349.51,105.68,19.1,3.6,7.5,64,Corporate
